"",order,costum,collect,prod,barcode,weight,pacs
178685,104419,1526471.0,2018-12-20,14162C,8614245,25.24,1
178686,104419,1526471.0,2018-12-20,14162C,8614245,22.78,1
178687,104419,1526471.0,2018-12-20,14162C,8614245,24.08,1
178688,104419,1526471.0,2018-12-20,14162C,8614245,25.48,1
178689,104419,1526471.0,2018-12-20,14162C,8614245,23.16,1
178690,104419,1526471.0,2018-12-20,14162C,8614245,20.36,1
178691,104419,1526471.0,2018-12-20,14162C,8614245,23.12,1
178692,104419,1526471.0,2018-12-20,8051,1369913,70.00,7
178693,104420,15290002.0,2018-12-20,37120,1369579,420.00,20
178694,104420,15290002.0,2018-12-20,5005-7,3632442,50.00,5
178695,104421,15290017.0,2018-12-20,336xl,3796083,36.00,3
178696,104421,15290017.0,2018-12-20,37120,1369579,84.00,4
178697,104422,153493.0,2018-12-20,9156,1369258,451.30,21
178698,104423,15389401.0,2018-12-20,13451S,8469548,25.96,1
178699,104423,15389401.0,2018-12-20,13451S,8469548,23.97,1
178700,104423,15389401.0,2018-12-20,13451S,8469548,22.48,1
178701,104423,15389401.0,2018-12-20,13451S,8469548,23.05,1
178702,104423,15389401.0,2018-12-20,13451S,8469548,22.66,1
178703,104423,15389401.0,2018-12-20,13451S,8469548,24.04,1
178704,104423,15389401.0,2018-12-20,15451S,8469562,25.38,1
178705,104423,15389401.0,2018-12-20,15451CR,8614528,22.63,1
178706,104423,15389401.0,2018-12-20,15451CR,8614528,25.42,1
178707,104423,15389401.0,2018-12-20,15451CR,8614528,23.76,1
178708,104423,15389401.0,2018-12-20,15451CR,8614528,23.59,1
178709,104423,15389401.0,2018-12-20,12451CR,8614498,26.06,1
178710,104423,15389401.0,2018-12-20,12451CR,8614498,23.79,1
178711,104423,15389401.0,2018-12-20,12451CR,8614498,25.08,1
178712,104423,15389401.0,2018-12-20,12451CR,8614498,22.27,1
178713,104423,15389401.0,2018-12-20,12451CR,8614498,26.62,1
178714,104423,15389401.0,2018-12-20,67162C,8614801,10.68,1
178715,104423,15389401.0,2018-12-20,67162C,8614801,16.54,1
178716,104423,15389401.0,2018-12-20,9118,8614771,16.50,1
178717,104423,15389401.0,2018-12-20,9118,8614771,16.80,1
178718,104423,15389401.0,2018-12-20,9118,8614771,16.20,1
178719,104423,15389401.0,2018-12-20,9118,8614771,15.80,1
178720,104423,15389401.0,2018-12-20,331l,3796076,24.00,2
178721,104423,15389401.0,2018-12-20,19451CR,8614566,25.56,1
178722,104423,15389401.0,2018-12-20,19451CR,8614566,25.82,1
178723,104423,15389401.0,2018-12-20,19451CR,8614566,25.68,1
178724,104423,15389401.0,2018-12-20,19451CR,8614566,26.05,1
178725,104424,151305.0,2018-12-20,HLO451CR,8614573,986.65,45
178726,104424,151305.0,2018-12-20,HLO451CR,8614573,987.42,45
178727,104424,151305.0,2018-12-20,HLO451CR,8614573,982.90,45
178728,104424,151305.0,2018-12-20,HLO451CR,8614573,973.94,45
178729,104424,151305.0,2018-12-20,HLO451S,8469517,1006.27,45
178730,104424,151305.0,2018-12-20,HLO451S,8469517,968.48,45
178731,104424,151305.0,2018-12-20,HLO451S,8469517,977.45,45
178732,104424,151305.0,2018-12-20,HLO451S,8469517,988.36,45
178733,104424,151305.0,2018-12-20,HLO451S,8469517,979.83,45
178734,104424,151305.0,2018-12-20,HLO451S,8469517,976.68,45
178735,104424,151305.0,2018-12-20,HLO451S,8469517,977.55,45
178736,104424,151305.0,2018-12-20,HLO451S,8469517,980.20,45
178737,104424,151305.0,2018-12-20,HLO451S,8469517,984.00,45
178738,104424,151305.0,2018-12-20,HLO451S,8469517,989.63,45
178739,104424,151305.0,2018-12-20,HLO451S,8469517,974.22,45
178740,104424,151305.0,2018-12-20,HLO451S,8469517,981.56,45
178741,104424,151305.0,2018-12-20,HLO451S,8469517,978.09,45
178742,104424,151305.0,2018-12-20,HLO451S,8469517,988.64,45
178743,104424,151305.0,2018-12-20,HLO451S,8469517,974.04,45
178744,104424,151305.0,2018-12-20,HLO451S,8469517,976.64,45
178745,104425,15247703.0,2018-12-20,18451S,8469593,25.65,1
178746,104425,15247703.0,2018-12-20,18451S,8469593,25.93,1
178747,104425,15247703.0,2018-12-20,18451S,8469593,23.77,1
178748,104425,15247703.0,2018-12-20,13451CRZ,8614504,24.05,1
178749,104425,15247703.0,2018-12-20,13451CRZ,8614504,26.61,1
178750,104425,15247703.0,2018-12-20,13451CRZ,8614504,26.23,1
178751,104425,15247703.0,2018-12-20,67162,3796793,16.98,1
178752,104425,15247703.0,2018-12-20,67162,3796793,17.62,1
178753,104425,15247703.0,2018-12-20,14162CAZ,1369630,20.78,1
178754,104425,15247703.0,2018-12-20,14162CAZ,1369630,23.66,1
178755,104425,15247703.0,2018-12-20,16451C,8469487,24.83,1
178756,104425,15247703.0,2018-12-20,16451C,8469487,26.11,1
178757,104425,15247703.0,2018-12-20,16451C,8469487,26.58,1
178758,104425,15247703.0,2018-12-20,17162CP,8614276,18.00,1
178759,104425,15247703.0,2018-12-20,17162CP,8614276,18.90,1
178760,104425,15247703.0,2018-12-20,17162CP,8614276,22.56,1
178761,104425,15247703.0,2018-12-20,17162CP,8614276,17.70,1
178762,104425,15247703.0,2018-12-20,17162CP,8614276,24.16,1
178763,104425,15247703.0,2018-12-20,18162CR,8469760,23.00,1
178764,104425,15247703.0,2018-12-20,18162CR,8469760,25.72,1
178765,104425,15247703.0,2018-12-20,18162CR,8469760,28.38,1
178766,104425,15247703.0,2018-12-20,18162CR,8469760,29.42,1
178767,104425,15247703.0,2018-12-20,18162CR,8469760,28.54,1
178768,104425,15247703.0,2018-12-20,64451,3796748,12.46,1
178769,104425,15247703.0,2018-12-20,64451,3796748,12.34,1
178770,104427,151666.0,2018-12-20,10451CR,8469517,26.21,1
178771,104427,151666.0,2018-12-20,10451CR,8469517,22.47,1
178772,104427,151666.0,2018-12-20,10451CR,8469517,24.51,1
178773,104427,151666.0,2018-12-20,10451CR,8469517,25.02,1
178774,104427,151666.0,2018-12-20,10451CR,8469517,25.23,1
178775,104427,151666.0,2018-12-20,10451CR,8469517,24.86,1
178776,104427,151666.0,2018-12-20,10451CR,8469517,26.37,1
178777,104427,151666.0,2018-12-20,10451CR,8469517,25.55,1
178778,104427,151666.0,2018-12-20,10451CR,8469517,24.89,1
178779,104427,151666.0,2018-12-20,10451CR,8469517,26.34,1
178780,104427,151666.0,2018-12-20,15451CR,8614528,24.77,1
178781,104427,151666.0,2018-12-20,15451CR,8614528,26.94,1
178782,104427,151666.0,2018-12-20,15451CR,8614528,24.88,1
178783,104427,151666.0,2018-12-20,15451S,8469562,26.21,1
178784,104427,151666.0,2018-12-20,15451S,8469562,25.32,1
178785,104427,151666.0,2018-12-20,11451CG36,8469432,24.55,1
178786,104427,151666.0,2018-12-20,11451CG36,8469432,24.08,1
178787,104427,151666.0,2018-12-20,9024,1369227,128.00,4
178788,104427,151666.0,2018-12-20,9021,1369401,32.00,1
178789,104427,151666.0,2018-12-20,9015,1369425,15.70,1
178790,104427,151666.0,2018-12-20,9015,1369425,15.80,1
178791,104427,151666.0,2018-12-20,336xl,3796083,48.00,4
178792,104427,151666.0,2018-12-20,65451CR,8614733,12.23,1
178793,104427,151666.0,2018-12-20,65451CR,8614733,10.94,1
178794,104427,151666.0,2018-12-20,67451CR,8614597,10.73,1
178795,104427,151666.0,2018-12-20,67451CR,8614597,11.26,1
178796,104427,151666.0,2018-12-20,67451CR,8614597,10.57,1
178797,104427,151666.0,2018-12-20,67451CR,8614597,9.66,1
178798,104427,151666.0,2018-12-20,67451CR,8614597,9.26,1
178799,104428,150693.0,2018-12-20,11451CRG36,8614481,23.04,1
178800,104428,150693.0,2018-12-20,11451CRG36,8614481,25.64,1
178801,104428,150693.0,2018-12-20,11451CRG36,8614481,26.56,1
178802,104428,150693.0,2018-12-20,11451CRG36,8614481,25.29,1
178803,104428,150693.0,2018-12-20,11451CRG36,8614481,24.36,1
178804,104428,150693.0,2018-12-20,11451CRG36,8614481,24.82,1
178805,104428,150693.0,2018-12-20,11451CRG36,8614481,26.05,1
178806,104428,150693.0,2018-12-20,11451CRG36,8614481,25.83,1
178807,104428,150693.0,2018-12-20,11451CRG36,8614481,24.62,1
178808,104428,150693.0,2018-12-20,11451CRG36,8614481,23.93,1
178809,104428,150693.0,2018-12-20,11451CRG36,8614481,21.03,1
178810,104428,150693.0,2018-12-20,11451CRG36,8614481,23.28,1
178811,104428,150693.0,2018-12-20,11451CRG36,8614481,25.32,1
178812,104428,150693.0,2018-12-20,11451CRG36,8614481,25.82,1
178813,104428,150693.0,2018-12-20,11451CRG36,8614481,24.22,1
178814,104429,15290011.0,2018-12-20,37120,1369579,21.00,1
178815,104429,15290011.0,2018-12-20,13451S,8469548,24.48,1
178816,104429,15290011.0,2018-12-20,13451S,8469548,24.40,1
178817,104429,15290011.0,2018-12-20,5005-7,3632442,60.00,6
77672,36575,157214.0,2018-12-23,50102,NaN,13.45,1
77673,36575,157214.0,2018-12-23,50102,NaN,12.07,1
77674,36575,157214.0,2018-12-23,50102,NaN,12.97,1
77675,36575,157214.0,2018-12-23,50102,NaN,12.54,1
77676,36575,157214.0,2018-12-23,50102,NaN,12.21,1
77697,36575,157214.0,2018-12-23,50102,NaN,13.51,1
77698,36575,157214.0,2018-12-23,50102,NaN,12.50,1
77699,36575,157214.0,2018-12-23,50102,NaN,12.18,1
77700,36575,157214.0,2018-12-23,50102,NaN,13.06,1
77701,36575,157214.0,2018-12-23,50102,NaN,12.51,1
77702,36575,157214.0,2018-12-23,50102,NaN,13.10,1
77703,36575,157214.0,2018-12-23,50102,NaN,12.38,1
77704,36575,157214.0,2018-12-23,50102,NaN,12.20,1
77705,36575,157214.0,2018-12-23,50102,NaN,12.72,1
77706,36575,157214.0,2018-12-23,50102,NaN,12.35,1
77707,36575,157214.0,2018-12-23,50102,NaN,12.96,1
77708,36575,157214.0,2018-12-23,50102,NaN,13.73,1
77709,36575,157214.0,2018-12-23,50102,NaN,12.98,1
77710,36575,157214.0,2018-12-23,50102,NaN,13.47,1
77711,36575,157214.0,2018-12-23,50102,NaN,12.59,1
77712,36578,153033.0,2018-12-23,10162S,3796960,21.22,1
77713,36578,153033.0,2018-12-23,10162S,3796960,22.46,1
77714,36578,153033.0,2018-12-23,10162S,3796960,23.14,1
77715,36578,153033.0,2018-12-23,10162S,3796960,24.00,1
77716,36578,153033.0,2018-12-23,10162S,3796960,24.44,1
77717,36578,153033.0,2018-12-23,10162S,3796960,25.48,1
77718,36578,153033.0,2018-12-23,10162S,3796960,29.32,1
77719,36578,153033.0,2018-12-23,10162S,3796960,20.80,1
77720,36578,153033.0,2018-12-23,10162S,3796960,21.40,1
77741,36578,153033.0,2018-12-23,10162S,3796960,22.52,1
77742,36578,153033.0,2018-12-23,10162S,3796960,23.48,1
77743,36578,153033.0,2018-12-23,10162S,3796960,16.82,1
77744,36578,153033.0,2018-12-23,10162S,3796960,23.32,1
77745,36578,153033.0,2018-12-23,10162S,3796960,23.40,1
77746,36578,153033.0,2018-12-23,10162S,3796960,23.62,1
77747,36578,153033.0,2018-12-23,10162S,3796960,19.78,1
77748,36578,153033.0,2018-12-23,10162S,3796960,21.06,1
77749,36578,153033.0,2018-12-23,10162S,3796960,21.84,1
77750,36578,153033.0,2018-12-23,10162S,3796960,22.70,1
77751,36578,153033.0,2018-12-23,10162S,3796960,25.38,1
77752,36578,153033.0,2018-12-23,15451S,8469562,25.73,1
77753,36578,153033.0,2018-12-23,15451S,8469562,25.84,1
77754,36578,153033.0,2018-12-23,15451S,8469562,25.59,1
77755,36578,153033.0,2018-12-23,15451S,8469562,24.17,1
77756,36578,153033.0,2018-12-23,15451S,8469562,25.49,1
77757,36578,153033.0,2018-12-23,15451S,8469562,25.36,1
77758,36578,153033.0,2018-12-23,15451S,8469562,24.47,1
77759,36578,153033.0,2018-12-23,15451S,8469562,23.97,1
77760,36578,153033.0,2018-12-23,15451S,8469562,25.16,1
77761,36578,153033.0,2018-12-23,15451S,8469562,27.00,1
77782,36578,153033.0,2018-12-23,15451S,8469562,24.91,1
77783,36578,153033.0,2018-12-23,15451S,8469562,24.97,1
77784,36578,153033.0,2018-12-23,15451S,8469562,23.84,1
77785,36578,153033.0,2018-12-23,15451S,8469562,25.38,1
77786,36578,153033.0,2018-12-23,15451S,8469562,25.23,1
77787,36578,153033.0,2018-12-23,15451S,8469562,23.33,1
77788,36578,153033.0,2018-12-23,15451S,8469562,24.75,1
77789,36578,153033.0,2018-12-23,15451S,8469562,24.93,1
77790,36578,153033.0,2018-12-23,15451S,8469562,26.98,1
77791,36578,153033.0,2018-12-23,15451S,8469562,24.19,1
77792,36580,157992.0,2018-12-23,3009-11,8614917,40.00,4
77793,36580,157992.0,2018-12-23,3009-11,8614917,5.40,1
77794,36580,157992.0,2018-12-23,9022,1369418,384.00,12
77795,36580,157992.0,2018-12-23,9156,1369258,21.80,1
77796,36580,157992.0,2018-12-23,9081,8614207,47.40,2
77797,36582,1538251.0,2018-12-23,12162CR,6220608,20.76,1
77798,36582,1538251.0,2018-12-23,12162CR,6220608,23.66,1
77799,36582,1538251.0,2018-12-23,12162CR,6220608,23.96,1
77800,36582,1538251.0,2018-12-23,12162CR,6220608,25.00,1
77801,36582,1538251.0,2018-12-23,12162CR,6220608,25.56,1
77802,36582,1538251.0,2018-12-23,12162CR,6220608,22.64,1
77823,36582,1538251.0,2018-12-23,12162CR,6220608,25.18,1
77824,36582,1538251.0,2018-12-23,12162CR,6220608,25.36,1
77825,36582,1538251.0,2018-12-23,12162CR,6220608,25.82,1
77826,36582,1538251.0,2018-12-23,12162CR,6220608,26.08,1
77827,36582,1538251.0,2018-12-23,12162CR,6220608,23.94,1
77828,36582,1538251.0,2018-12-23,12162CR,6220608,24.40,1
77829,36582,1538251.0,2018-12-23,12162CR,6220608,26.00,1
77830,36582,1538251.0,2018-12-23,12162CR,6220608,26.26,1
77831,36582,1538251.0,2018-12-23,12162CR,6220608,27.06,1
77832,36582,1538251.0,2018-12-23,12162CR,6220608,29.04,1
77833,36582,1538251.0,2018-12-23,12162CR,6220608,22.64,1
77834,36582,1538251.0,2018-12-23,12162CR,6220608,23.14,1
77835,36582,1538251.0,2018-12-23,12162CR,6220608,23.32,1
77836,36582,1538251.0,2018-12-23,12162CR,6220608,24.00,1
77837,36584,157640.0,2018-12-23,3005-7,8469890,20.00,2
77838,36584,157640.0,2018-12-23,3007-9,8469876,20.00,2
77839,36584,157640.0,2018-12-23,3009-11,8614917,20.00,2
77840,36584,157640.0,2018-12-23,336xxl,3796090,20.00,1
77841,36584,157640.0,2018-12-23,9016,1369432,16.20,1
77842,36584,157640.0,2018-12-23,9016,1369432,15.80,1
77843,36584,157640.0,2018-12-23,9022,1369418,32.00,1
77865,36585,157026.0,2018-12-23,12162CR,6220608,25.18,1
77866,36585,157026.0,2018-12-23,3007-9,8469876,10.00,1
77867,36585,157026.0,2018-12-23,8015,3796885,10.00,1
77868,36585,157026.0,2018-12-23,9017,3796007,9.60,1
77869,36585,157026.0,2018-12-23,9022,1369418,32.00,1
77870,36585,157026.0,2018-12-23,10451CR,8469517,22.99,1
77871,36585,157026.0,2018-12-23,10451CR,8469517,24.34,1
77872,36585,157026.0,2018-12-23,10451CR,8469517,24.76,1
77873,36585,157026.0,2018-12-23,10451CR,8469517,21.87,1
77874,36585,157026.0,2018-12-23,10451CR,8469517,23.58,1
77875,36585,157026.0,2018-12-23,10451CR,8469517,26.05,1
77876,36585,157026.0,2018-12-23,67451CR,8614597,10.30,1
77877,36585,157026.0,2018-12-23,67451CR,8614597,9.02,1
77878,36586,1522592.0,2018-12-23,15162CR,8469739,23.96,1
77879,36586,1522592.0,2018-12-23,15162CR,8469739,21.88,1
77880,36586,1522592.0,2018-12-23,15162CR,8469739,23.56,1
77881,36586,1522592.0,2018-12-23,15162CR,8469739,12.80,1
77882,36586,1522592.0,2018-12-23,67451CR,8614597,9.80,1
77883,36587,1528091.0,2018-12-23,9015,1369425,15.10,1
77884,36587,1528091.0,2018-12-23,9015,1369425,15.10,1
77885,36587,1528091.0,2018-12-23,9015,1369425,15.10,1
77886,36587,1528091.0,2018-12-23,9015,1369425,15.40,1
77887,36587,1528091.0,2018-12-23,9015,1369425,16.40,1
77888,36587,1528091.0,2018-12-23,9015,1369425,14.50,1
77889,36587,1528091.0,2018-12-23,9015,1369425,16.50,1
77890,36587,1528091.0,2018-12-23,9015,1369425,16.30,1
77891,36587,1528091.0,2018-12-23,9015,1369425,16.80,1
77892,36587,1528091.0,2018-12-23,9015,1369425,16.00,1
77893,36587,1528091.0,2018-12-23,9015,1369425,15.20,1
77894,36587,1528091.0,2018-12-23,9015,1369425,16.70,1
77895,36587,1528091.0,2018-12-23,9015,1369425,16.10,1
77896,36587,1528091.0,2018-12-23,9015,1369425,15.10,1
77897,36587,1528091.0,2018-12-23,9015,1369425,16.80,1
77898,36587,1528091.0,2018-12-23,9015,1369425,16.40,1
77899,36587,1528091.0,2018-12-23,9015,1369425,15.80,1
77900,36587,1528091.0,2018-12-23,9015,1369425,15.90,1
77901,36587,1528091.0,2018-12-23,9015,1369425,16.10,1
77902,36587,1528091.0,2018-12-23,9015,1369425,15.40,1
77903,36587,1528091.0,2018-12-23,9028,6220981,40.80,3
77904,36587,1528091.0,2018-12-23,4005-7,8469975,150.00,15
77905,36588,157068.0,2018-12-23,10162CP,8614290,20.36,1
77927,36588,157068.0,2018-12-23,10162CP,8614290,20.70,1
77928,36588,157068.0,2018-12-23,10162CP,8614290,24.24,1
77929,36588,157068.0,2018-12-23,10162CP,8614290,28.18,1
77930,36588,157068.0,2018-12-23,10162CP,8614290,23.42,1
77931,36588,157068.0,2018-12-23,10162CP,8614290,25.70,1
77932,36588,157068.0,2018-12-23,10162CP,8614290,25.98,1
77933,36588,157068.0,2018-12-23,10162CP,8614290,24.18,1
77934,36588,157068.0,2018-12-23,10162CP,8614290,20.42,1
77935,36588,157068.0,2018-12-23,10162CP,8614290,21.32,1
77942,36590,157744.0,2018-12-23,15162CR,8469739,22.14,1
77943,36590,157744.0,2018-12-23,16162CR,8469746,24.18,1
77944,36590,157744.0,2018-12-23,16162CR,8469746,21.88,1
77945,36590,157744.0,2018-12-23,16162CR,8469746,22.46,1
77946,36590,157744.0,2018-12-23,3005-7,8469890,10.00,1
77947,36590,157744.0,2018-12-23,8041,1369852,12.00,1
77948,36590,157744.0,2018-12-23,8042,6220387,10.00,1
77949,36590,157744.0,2018-12-23,8043,6220370,10.00,1
77950,36590,157744.0,2018-12-23,18451CRB,8614825,24.68,1
77951,36590,157744.0,2018-12-23,18451CRB,8614825,24.38,1
77952,36591,157967.0,2018-12-23,3007-9,8469876,10.00,1
77953,36591,157967.0,2018-12-23,336xl,3796083,12.00,1
77954,36591,157967.0,2018-12-23,336xxl,3796090,20.00,1
77955,36591,157967.0,2018-12-23,9022,1369418,64.00,2
77956,36591,157967.0,2018-12-23,9030,8614634,13.60,1
77957,36592,152959.0,2018-12-23,1162FGCR4UP,6220592,17.50,1
77958,36592,152959.0,2018-12-23,1162FGCR4UP,6220592,22.54,1
77959,36592,152959.0,2018-12-23,12162CR,6220608,26.58,1
77960,36592,152959.0,2018-12-23,14162CR,8469722,21.58,1
77961,36592,152959.0,2018-12-23,14162CR,8469722,22.20,1
77962,36592,152959.0,2018-12-23,15162CR,8469739,21.48,1
77963,36592,152959.0,2018-12-23,15162CR,8469739,25.20,1
77964,36592,152959.0,2018-12-23,16162CR,8469746,21.48,1
77965,36592,152959.0,2018-12-23,18451CRB,8614825,24.88,1
77966,36592,152959.0,2018-12-23,64451CR,8614726,11.11,1
77967,36592,152959.0,2018-12-23,67451CR,8614597,10.85,1
77968,36593,156030.0,2018-12-23,9022,1369418,160.00,5
77969,36595,1525691.0,2018-12-23,18451SB,1369876,23.45,1
77970,36595,1525691.0,2018-12-23,9024,1369227,32.00,1
77971,36595,1525691.0,2018-12-23,15451S,8469562,24.33,1
77972,36595,1525691.0,2018-12-23,67162,3796793,14.20,1
77973,36595,1525691.0,2018-12-23,67162C,8614801,16.80,1
77974,36596,157787.0,2018-12-23,1162FGCR4UP,6220592,23.34,1
77975,36596,157787.0,2018-12-23,12162CR,6220608,23.18,1
77976,36596,157787.0,2018-12-23,12162CR,6220608,28.98,1
77977,36596,157787.0,2018-12-23,15162CR,8469739,22.00,1
77978,36596,157787.0,2018-12-23,15451S,8469562,26.14,1
77979,36596,157787.0,2018-12-23,15451S,8469562,25.91,1
77980,36596,157787.0,2018-12-23,18451CRB,8614825,25.22,1
77981,36596,157787.0,2018-12-23,18451CRB,8614825,24.66,1
77982,36596,157787.0,2018-12-23,18451CRB,8614825,26.03,1
77983,36597,157967.0,2018-12-23,9024,1369227,32.00,1
77984,36598,152969.0,2018-12-23,12162CR,6220608,25.70,1
77985,36598,152969.0,2018-12-23,12162CR,6220608,25.42,1
77986,36598,152969.0,2018-12-23,16162CR,8469746,20.34,1
77987,36598,152969.0,2018-12-23,8042,6220387,30.00,3
77988,36598,152969.0,2018-12-23,8043,6220370,10.00,1
77989,36598,152969.0,2018-12-23,8044,6220547,10.00,1
77990,36598,152969.0,2018-12-23,8057,8614474,10.00,1
77991,36598,152969.0,2018-12-23,9015,1369425,16.80,1
77992,36598,152969.0,2018-12-23,9015,1369425,16.70,1
77993,36599,156030.0,2018-12-23,1162FGCR4UP,6220592,20.98,1
77994,36599,156030.0,2018-12-23,1162FGCR4UP,6220592,30.24,1
77998,36601,157781.0,2018-12-23,9022,1369418,96.00,3
77999,36601,157781.0,2018-12-23,9024,1369227,32.00,1
78000,36602,157867.0,2018-12-23,9016,1369432,17.00,1
78001,36602,157867.0,2018-12-23,9022,1369418,32.00,1
78002,36602,157867.0,2018-12-23,9030,8614634,27.20,2
78003,36602,157867.0,2018-12-23,9156,1369258,22.20,1
78004,36605,151703.0,2018-12-23,13451CRZ,8614504,23.34,1
78005,36605,151703.0,2018-12-23,13451CRZ,8614504,22.61,1
78006,36605,151703.0,2018-12-23,13451CRZ,8614504,23.19,1
78007,36605,151703.0,2018-12-23,13451CRZ,8614504,22.78,1
78008,36605,151703.0,2018-12-23,13451CRZ,8614504,25.27,1
78009,36605,151703.0,2018-12-23,13451CRZ,8614504,25.91,1
78010,36605,151703.0,2018-12-23,13451CRZ,8614504,21.05,1
78011,36605,151703.0,2018-12-23,13451CRZ,8614504,24.09,1
78012,36605,151703.0,2018-12-23,13451CRZ,8614504,25.25,1
78013,36605,151703.0,2018-12-23,13451CRZ,8614504,24.50,1
78014,36605,151703.0,2018-12-23,13451CRZ,8614504,23.84,1
78015,36605,151703.0,2018-12-23,13451CRZ,8614504,22.43,1
78016,36605,151703.0,2018-12-23,13451CRZ,8614504,24.41,1
78017,36605,151703.0,2018-12-23,13451CRZ,8614504,22.96,1
78018,36605,151703.0,2018-12-23,13451CRZ,8614504,24.97,1
78019,36605,151703.0,2018-12-23,13451CRZ,8614504,24.39,1
78020,36605,151703.0,2018-12-23,13451CRZ,8614504,23.62,1
78021,36605,151703.0,2018-12-23,13451CRZ,8614504,24.94,1
78022,36605,151703.0,2018-12-23,13451CRZ,8614504,22.72,1
78023,36605,151703.0,2018-12-23,13451CRZ,8614504,23.17,1
78024,36605,151703.0,2018-12-23,13451CRZ,8614504,23.06,1
78025,36605,151703.0,2018-12-23,13451CRZ,8614504,24.66,1
78026,36605,151703.0,2018-12-23,13451CRZ,8614504,23.20,1
78027,36605,151703.0,2018-12-23,13451CRZ,8614504,26.21,1
78028,36605,151703.0,2018-12-23,13451CRZ,8614504,24.06,1
78029,36605,151703.0,2018-12-23,3007-9,8469876,200.00,20
78030,36605,151703.0,2018-12-23,1162FGCA3UP,1369609,23.58,1
78031,36605,151703.0,2018-12-23,1162FGCA3UP,1369609,24.86,1
78032,36605,151703.0,2018-12-23,1162FGCA3UP,1369609,26.40,1
78033,36605,151703.0,2018-12-23,1162FGCA3UP,1369609,25.50,1
78034,36605,151703.0,2018-12-23,1162FGCA3UP,1369609,27.78,1
78035,36605,151703.0,2018-12-23,14451CRZ,8614511,26.26,1
78036,36605,151703.0,2018-12-23,14451CRZ,8614511,21.93,1
78037,36605,151703.0,2018-12-23,14451CRZ,8614511,24.30,1
78038,36605,151703.0,2018-12-23,14451CRZ,8614511,22.97,1
78039,36605,151703.0,2018-12-23,14451CRZ,8614511,23.55,1
78040,36605,151703.0,2018-12-23,14451CRZ,8614511,25.96,1
78041,36605,151703.0,2018-12-23,14451CRZ,8614511,25.73,1
78042,36605,151703.0,2018-12-23,14451CRZ,8614511,22.21,1
78043,36605,151703.0,2018-12-23,14451CRZ,8614511,24.84,1
78044,36605,151703.0,2018-12-23,14451CRZ,8614511,23.54,1
78045,36605,151703.0,2018-12-23,14451CRZ,8614511,22.02,1
78046,36605,151703.0,2018-12-23,14451CRZ,8614511,24.92,1
78047,36605,151703.0,2018-12-23,14451CRZ,8614511,25.16,1
78048,36605,151703.0,2018-12-23,14451CRZ,8614511,25.76,1
78049,36605,151703.0,2018-12-23,14451CRZ,8614511,24.04,1
78050,36605,151703.0,2018-12-23,14451CRZ,8614511,25.11,1
78051,36605,151703.0,2018-12-23,14451CRZ,8614511,23.78,1
78052,36605,151703.0,2018-12-23,14451CRZ,8614511,25.01,1
78053,36605,151703.0,2018-12-23,14451CRZ,8614511,26.34,1
78054,36605,151703.0,2018-12-23,14451CRZ,8614511,24.72,1
78055,36605,151703.0,2018-12-23,14451CRZ,8614511,23.25,1
78056,36605,151703.0,2018-12-23,14451CRZ,8614511,25.08,1
78057,36605,151703.0,2018-12-23,14451CRZ,8614511,21.93,1
78058,36605,151703.0,2018-12-23,14451CRZ,8614511,22.42,1
78059,36605,151703.0,2018-12-23,14451CRZ,8614511,22.95,1
78060,36605,151703.0,2018-12-23,18451CRB,8614825,25.63,1
78061,36605,151703.0,2018-12-23,18451CRB,8614825,26.71,1
78062,36606,150119.0,2018-12-23,12451CR,8614498,1091.86,45
78063,36606,150119.0,2018-12-23,18162CRB,8469777,932.00,43
78080,36609,153008.0,2018-12-23,8015,3796885,50.00,5
78081,36609,153008.0,2018-12-23,9026,1369388,100.00,10
78111,36612,157162.0,2018-12-23,1162FGCR4UP,6220592,21.22,1
78112,36612,157162.0,2018-12-23,1162FGCR4UP,6220592,24.98,1
78141,36614,152970.0,2018-12-23,14162CA,1369630,22.36,1
78142,36614,152970.0,2018-12-23,14162CA,1369630,24.62,1
78143,36614,152970.0,2018-12-23,18162CA,1369678,24.58,1
78144,36614,152970.0,2018-12-23,18162CA,1369678,25.08,1
78145,36614,152970.0,2018-12-23,12162CAZ,1369616,22.78,1
78146,36614,152970.0,2018-12-23,12162CAZ,1369616,22.48,1
78147,36615,157164.0,2018-12-23,12451CR,8614498,26.55,1
78148,36615,157164.0,2018-12-23,12451CR,8614498,24.85,1
78149,36615,157164.0,2018-12-23,12451CR,8614498,23.37,1
78150,36615,157164.0,2018-12-23,12451CR,8614498,22.60,1
78151,36615,157164.0,2018-12-23,12451CR,8614498,25.63,1
78152,36615,157164.0,2018-12-23,12451CR,8614498,23.63,1
78153,36615,157164.0,2018-12-23,16162CR,8469746,21.54,1
78154,36615,157164.0,2018-12-23,65451CR,8614733,12.30,1
78155,36615,157164.0,2018-12-23,65451CR,8614733,10.51,1
78156,36615,157164.0,2018-12-23,8035,NaN,10.00,1
78157,36615,157164.0,2018-12-23,8042,6220387,10.00,1
78158,36615,157164.0,2018-12-23,8043,6220370,10.00,1
78162,36617,157915.0,2018-12-23,3007-9,8469876,10.00,1
78163,36617,157915.0,2018-12-23,12451S,8469531,26.79,1
78164,36617,157915.0,2018-12-23,12451S,8469531,24.05,1
78165,36617,157915.0,2018-12-23,15451S,8469562,23.75,1
